,p_id,ycount,gcount,hfcount,fcount,sum,difference,percentage
210,211,838,0,0,1675,2513,637.2794520547945,0.33975181044581226
211,212,4,19,0,646,669,136.88219178082193,0.257240388625446
212,213,8,34,0,1008,1050,19.539726027397364,0.018962134223834113
213,214,0,0,0,148,148,23.336986301369862,0.1872005626126324
214,215,16,19,0,626,661,-29.575342465753465,-0.04282710465762126
215,216,17,10,0,1330,1357,102.3260273972603,0.0815558699962442
216,217,18,8,0,483,509,147.17808219178085,0.4067693938590846
217,218,4,18,0,440,462,12.339726027397262,0.027442330892119473
218,219,10,5,0,394,409,-16.610958904109566,-0.03902850374642732
219,220,1,18,0,1000,1019,271.18356164383556,0.3626338600418386
220,221,1,0,0,285,286,12.53972602739725,0.045855750252973025
221,222,11,28,0,271,310,-23.567123287671222,-0.07065181680793742
222,223,87,138,0,1890,2115,470.92328767123286,0.28643632267267466
223,224,335,0,0,1065,1400,68.35068493150675,0.05132784146552213
224,225,29,61,0,3208,3298,845.4109589041095,0.3447014337658275
225,226,228,67,0,1611,1906,140.05205479452047,0.07930701195058414
226,227,2,5,0,624,631,89.30136986301375,0.16485433946995762
227,228,7,9,0,1102,1118,181.06849315068496,0.1932569156091
228,229,1970,0,0,2122,4092,-99.4739726027401,-0.02373245623209028
229,230,3876,0,0,3640,7516,1633.7643835616436,0.2777454848962467
230,231,1818,0,0,3560,5378,843.1260273972603,0.18592049800964094
231,232,449,0,0,1823,2272,597.2328767123288,0.35660652063668635
232,233,1271,0,0,2190,3461,160.88767123287653,0.048752180291081776
233,234,2736,1,0,3641,6378,814.6931506849314,0.1464404485949275
234,235,12,18,0,1277,1307,168.90136986301377,0.14840661906664812
235,236,3389,12,0,1745,5146,-1149.3534246575346,-0.1825717075956
236,237,3279,0,0,2020,5299,-844.9835616438359,-0.13753024453368795
237,238,2361,0,0,2136,4497,171.61917808219187,0.03967724118360948
238,239,3011,0,0,2197,5208,559.6684931506852,0.1204020178694256
239,240,0,2,0,243,245,48.36986301369862,0.24599414797269048
240,241,4,12,0,1015,1031,147.5424657534246,0.16700572470554664
241,242,3,4,0,745,752,-51.64657534246578,-0.06426528392839492
242,243,29,65,0,2093,2187,572.0164383561644,0.3541933502864442
243,244,115,136,0,2459,2710,432.98904109589057,0.19015676644098436
244,245,0,0,0,320,320,142.27671232876713,0.8005518814842222
245,246,1891,0,0,3048,4939,962.5671232876712,0.24206799237700477
246,247,22,35,0,1429,1486,449.79999999999995,0.4340860837676124
247,248,2,16,0,559,577,31.200000000000045,0.057163796262367256
248,249,3524,1,0,4167,7692,2818.635616438356,0.5783757163625814
249,250,2,11,0,539,552,53.643835616438366,0.10764156129741619
250,251,0,0,0,163,163,38.83287671232877,0.31274685024602283
251,252,3,1,0,292,296,6.767123287671211,0.023396798332859636
252,253,0,0,0,19,19,2.4904109589041106,0.15084633255891144
253,254,6,14,0,1121,1141,131.4849315068493,0.13024563536541348
254,255,324,506,0,6176,7006,3862.780821917808,1.2289250615589113
255,256,263,232,0,4407,4902,2490.0027397260274,1.0323406169388412
256,257,6,11,0,434,451,41.30684931506852,0.10082387085556856
257,258,2,5,0,835,842,112.00547945205483,0.15343331531856128
258,259,4,13,0,883,900,214.76438356164385,0.31341684292174277
259,260,109,221,0,1453,1783,534.7287671232878,0.42837546283188377
260,261,580,0,0,1261,1841,541.0219178082191,0.416177722701331
261,262,1452,0,0,1441,2893,-427.72054794520545,-0.1288035357898063
262,263,2623,1,0,2426,5050,908.3561643835619,0.2193226169213469
