,p_id,ycount,gcount,hfcount,fcount,sum,difference,percentage
227,228,5,10,0,743,758,-178.93150684931504,-0.19097608047254222
228,229,2262,0,0,1803,4065,-126.4739726027401,-0.030174104248154202
229,230,2779,0,0,2264,5043,-839.2356164383564,-0.1426729004348361
230,231,1684,1,0,2846,4531,-3.873972602739741,-0.000854262461568765
231,232,126,0,0,1434,1560,-114.76712328767121,-0.06852721294312028
232,233,1409,0,0,1844,3253,-47.11232876712347,-0.014275977322482229
233,234,2552,0,0,2441,4993,-570.3068493150686,-0.10251220447875932
234,235,4,22,0,1056,1082,-56.09863013698623,-0.0492915364727519
235,236,4945,39,0,2300,7284,988.6465753424654,0.15704385578578497
236,237,4694,0,0,2232,6926,782.0164383561641,0.1272816618908619
237,238,2213,0,0,2034,4247,-78.38082191780813,-0.01812113780146999
238,239,2444,0,0,1984,4428,-220.3315068493148,-0.04740012766401372
239,240,0,3,0,172,175,-21.63013698630138,-0.1100041800195068
240,241,4,11,0,725,740,-143.4575342465754,-0.16238192407167362
241,242,2,39,0,743,784,-19.64657534246578,-0.0244467853721564
242,243,11,47,0,1086,1144,-470.9835616438356,-0.2916336567317365
243,244,124,197,0,1715,2036,-241.01095890410943,-0.10584532233437485
244,245,0,0,0,112,112,-65.72328767123287,-0.36980684148052223
245,246,1051,0,0,2560,3611,-365.43287671232883,-0.09189967190253812
246,247,15,28,0,853,896,-140.20000000000005,-0.13530206523837102
247,248,1,16,0,525,542,-3.7999999999999545,-0.006962257237083098
248,249,1617,0,0,2217,3834,-1039.364383561644,-0.21327450643081938
249,250,1,17,0,450,468,-30.356164383561634,-0.06091258933479932
250,251,0,0,0,117,117,-7.167123287671231,-0.05772158601972594
251,252,2,1,0,283,286,-3.232876712328789,-0.01117741782703427
252,253,0,0,0,8,8,-8.50958904109589,-0.5154331231330899
253,254,3,26,0,894,923,-86.5150684931507,-0.08569963063779436
254,255,39,53,0,1856,1948,-1195.2191780821918,-0.3802532086901571
255,256,33,36,0,1492,1561,-850.9972602739726,-0.35281850203151144
256,257,2,7,0,326,335,-74.69315068493148,-0.18231486311171738
257,258,5,9,0,622,636,-93.99452054794517,-0.12876058367861642
258,259,5,9,0,576,590,-95.23561643835615,-0.13898229186241307
259,260,84,121,0,809,1014,-234.27123287671225,-0.18767654553475596
260,261,429,0,0,709,1138,-161.9780821917809,-0.12460062551107295
261,262,1846,0,0,1886,3732,411.27945205479455,0.12385247301501655
262,263,2160,15,0,1884,4059,-82.64383561643808,-0.019954356023020377
