,p_id,ycount,gcount,hfcount,fcount,sum,difference,percentage
217,218,5,5,0,324,334,-115.66027397260274,-0.2572170161948747
218,219,1,0,0,342,343,-82.61095890410957,-0.19409969874089136
219,220,2,9,0,550,561,-186.81643835616444,-0.2498159023714706
220,221,0,0,0,216,216,-57.46027397260275,-0.21012292987887352
221,222,2,9,0,208,219,-114.56712328767122,-0.3434604770352848
222,223,61,109,0,1192,1362,-282.07671232876714,-0.17157150284624922
223,224,215,0,0,705,920,-411.64931506849325,-0.309127418465514
224,225,10,22,0,2050,2082,-370.5890410958905,-0.15110115673121502
225,226,159,56,0,1082,1297,-468.9479452054795,-0.2655502652151586
226,227,0,7,0,417,424,-117.69863013698625,-0.21727695731337238
227,228,6,8,0,721,735,-201.93150684931504,-0.21552429966664716
228,229,1173,0,0,1292,2465,-1726.47397260274,-0.41190139408897913
229,230,2291,0,0,1947,4238,-1644.2356164383564,-0.2795256299906475
230,231,892,0,0,1601,2493,-2041.8739726027397,-0.4502603567240545
231,232,181,0,0,1195,1376,-298.7671232876712,-0.1783932339805984
232,233,894,0,0,1283,2177,-1123.1123287671235,-0.3403254849772652
233,234,1731,0,0,1868,3599,-1964.3068493150686,-0.35308260042440515
234,235,2,14,0,821,837,-301.09863013698623,-0.26456286139343194
235,236,1407,7,0,920,2334,-3961.3534246575346,-0.6292503625200409
236,237,1365,0,0,883,2248,-3895.983561643836,-0.6341136043992698
237,238,1219,0,0,1227,2446,-1879.3808219178081,-0.4345006600099825
238,239,1446,0,0,1176,2622,-2026.3315068493148,-0.4359266338606694
239,240,1,2,0,153,156,-40.63013698630138,-0.2066322976173889
240,241,2,4,0,614,620,-263.4575342465754,-0.29821188233032114
241,242,3,9,0,498,510,-293.6465753424658,-0.36539267925994867
242,243,11,38,0,1351,1400,-214.98356164383563,-0.13311811138499227
243,244,76,105,0,1451,1632,-645.0109589041094,-0.2832709067041747
244,245,0,0,0,120,120,-57.72328767123287,-0.3247930444434167
245,246,915,0,0,1414,2329,-1647.4328767123288,-0.41429917913625347
246,247,20,29,0,890,939,-97.20000000000005,-0.09380428488708747
247,248,0,7,0,398,405,-140.79999999999995,-0.25796995236350306
248,249,1951,0,0,2017,3968,-905.364383561644,-0.1857781015955898
249,250,2,4,0,388,394,-104.35616438356163,-0.20940076965365584
250,251,0,0,0,87,87,-37.16712328767123,-0.29933143575825777
251,252,0,0,0,238,238,-51.23287671232879,-0.17713365539452502
252,253,0,0,0,3,3,-13.50958904109589,-0.8182874211749087
253,254,4,9,0,775,788,-221.5150684931507,-0.21942720362143225
254,255,116,182,0,2364,2662,-481.2191780821918,-0.15309755725523522
255,256,105,95,0,2068,2268,-143.99726027397264,-0.05970042447627671
256,257,7,1,0,286,294,-115.69315068493148,-0.2823897604622236
257,258,1,0,0,490,491,-238.99452054794517,-0.32739221161352305
258,259,2,6,0,580,588,-97.23561643835615,-0.1419009959577947
259,260,68,152,0,744,964,-284.27123287671225,-0.22773194269773644
260,261,350,0,0,489,839,-460.9780821917809,-0.35460450334252214
261,262,739,1,0,967,1707,-1613.7205479452055,-0.4859549379858968
262,263,1361,5,0,1414,2780,-1361.643835616438,-0.32876893563537735
